Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
basketball-uniforms-bc-1028,Basketball Uniforms- BC-1028,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/1-2.jpg?v=1747629532,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0049,Basketball Uniform- BC-0049,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_008.jpg?v=1747456466,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0048,Basketball Uniform- BC-0048,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_007.jpg?v=1747456362,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0047,Basketball Uniform- BC-0047,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_006.jpg?v=1747454040,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0046,Basketball Uniform- BC-0046,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_005.jpg?v=1747453169,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0045,Basketball Uniform- BC-0045,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_004.jpg?v=1747452307,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0044,Basketball Uniform- BC-0044,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_003.jpg?v=1747452056,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0043,Basketball Uniform- BC-0043,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_002.jpg?v=1747451664,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-baloncesto-bc-0042,Basketball Uniform- BC-0042,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_basketb_uni_001.jpg?v=1747451212,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
basketball-uniforms-bc-1015,Basketball Uniforms- BC-1015,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,65.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/14-1.jpg?v=1747449193,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1006,Football- BC-1006,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/7-1-1.jpg?v=1747448441,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1001,Football- BC-1001,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/2-2-1_b53415f7-d50d-4eee-b83d-84cad54f59a1.jpg?v=1747448587,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1000,Football- BC-1000,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/1-1-1.jpg?v=1747447476,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1002,Football- BC-1002,"",Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/3-6.jpg?v=1747447333,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1003,Football- BC-1003,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/4-5.jpg?v=1747447149,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1004,Football- BC-1004,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/6-4.jpg?v=1747447002,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1005,Football- BC-1005,"",Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/5-6.jpg?v=1747446813,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1007,Football- BC-1007,"",Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/9-5.jpg?v=1747446632,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1008,Football- BC-1008,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/8-5.jpg?v=1747446400,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
football-bc-1009,Football- BC-1009,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/10-5.jpg?v=1747329664,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1010,Football- BC-1010,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/11-1-1-300x300.jpg?v=1747329193,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1011,Football- BC-1011,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/12-4.jpg?v=1747328829,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1012,Football- BC-1012,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/13-4.jpg?v=1747326458,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1013,Football- BC-1013,"",Besu Customs,Sporting Goods > Athletics > Soccer,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/14-4.jpg?v=1747326132,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-1014,Football- BC-1014,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/15-3.jpg?v=1747268259,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-0009,Football- BC-0009,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_009.jpg?v=1747267967,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-0008,Football- BC-0008,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_008.jpg?v=1747267529,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-0007,Football- BC-0007,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_007.jpg?v=1747267185,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-0006,Football- BC-0006,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_006.jpg?v=1747246742,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
futbol-bc-0001,Football- BC-0001,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Football,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_am_fbuni_001.jpg?v=1747244756,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniformes-de-baloncesto-bc-1016,Basketball Uniforms- BC-1016,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/13-1.jpg?v=1747243046,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniformes-de-baloncesto-bc-1017,Basketball Uniforms- BC-1017,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,sports uniforms,Basketball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/12-1.jpg?v=1747242835,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0027,Baseball Uniforms- BC-0027,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,tshirt,"",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_0018.jpg?v=1747189746,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0018,Baseball Uniforms- BC-0018,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_009.jpg?v=1747187249,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0017,Baseball Uniforms- BC-0017,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_008.jpg?v=1747187036,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0016,Baseball Uniforms- BC-0016,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_007.jpg?v=1747186526,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0014,Baseball Uniforms- BC-0014,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_005.jpg?v=1747186373,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0013,Baseball Uniforms- BC-0013,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_004.jpg?v=1747186205,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0012,Baseball Uniforms- BC-0012,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_003.jpg?v=1747172429,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0011,Baseball Uniforms- BC-0011,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_002_22e89e94-c1a6-458e-be57-efa4499d8686.jpg?v=1747172191,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
uniforme-de-beisbol-bc-0010,Baseball Uniforms- BC-0010,"",Besu Customs,Apparel & Accessories > Clothing > Uniforms > Sports Uniforms,Baseball Pants,Baseball Uniforms,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_baseb_uni_001.jpg?v=1747171424,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
ropa-de-patinaje-bc-0424,Skating Wears- BC-0424,"",Besu Customs,"Apparel & Accessories > Clothing > Activewear > Dance Dresses, Skirts & Costumes","Dance Dresses, Skirts",Skating Wear,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_006.jpg?v=1747170972,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
ropa-de-patinaje-bc-0422,Skating Wears- BC-0422,"",Besu Customs,Apparel & Accessories > Clothing > Skirts,Skirts,"",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_004.jpg?v=1747168694,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
ropa-de-patinaje-bc-0421,Skating Wears- BC-0421,"",Besu Customs,Sporting Goods > Athletics > Figure Skating & Hockey > Hockey Protective Gear > Hockey Pants,Hockey Pants,Ropa de patinaje,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_003.jpg?v=1747166813,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
ropa-de-patinaje-bc-0420,Skating Wears- BC-0420,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Tights,leggings,ropa de patinaje,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_002.jpg?v=1747165453,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
ropa-de-patinaje-bc-0419,Skating Wears- BC- 0419,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,Skating Wear,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_skating_wear_001.jpg?v=1747165155,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
leggings-bc-0211,Leggings- BC- 0211,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Tights,leggings,Fitness / Gym Wear,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_legging_008_fd1fa88c-68cd-476d-aca2-9c47206cc36d.jpg?v=1747078167,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
leggings-bc-0212,Leggings- BC- 0212,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Tights,leggings,Fitness / Gym Wear,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_legging_009.jpg?v=1747077111,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
leggings-bc-0213,Leggings- BC- 0213,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Leggings,leggings,"FITNESS, GYM WEAR",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_legging_0010_1.jpg?v=1747075598,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
leggings-bc-0210,Leggings- BC- 0214,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Tights,leggings,Fitness / Gym Wear,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_legging_007.jpg?v=1747074611,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
leggings-0215,Leggings- BC- 0215,"",Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Pants > Tights,leggings,Fitness / Gym Wear,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_legging_0012.jpg?v=1747072724,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
stringer-vest-bc-0473,Stringer Vest - BC-0473,"",Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > Tank Tops,tshirt,Stringer Vests,false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_001.jpg?v=1747030285,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
tank-top-men-women-bc-0544,Tank Top Men / Women - BC-0544,"",Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > Tank Tops,tshirt,"Fitness / Gym Wear, Tank Top Mens / Womens",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_tank_top_004.jpg?v=1747029821,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
tank-top-men-women-bc-0543,Tank Top Men / Women - BC-0543,"",Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > Tank Tops,tshirt,"Fitness / Gym Wear, Tank Top Mens / Womens",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_tank_top_003.png?v=1747029337,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
tank-top-men-women-bc-0542,Tank Top Men / Women - BC-0542,"",Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > Tank Tops,tshirt,"Fitness / Gym Wear, Tank Top Mens / Womens",false,Title,Default Title,,,,,,,,"",0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_tank_top_002.jpg?v=1747029110,1,"",false,,,,,,,,,,,,lb,,,true,,,true,,,draft
polo-shirt-rockway-middle-school,Polo Shirt Rockway Middle School,"<p>This Polo shirt features a stylish design with the logo of Rockway Middle School. Made from high-quality materials, it offers comfort and durability for daily wear. Show off your school spirit with this must-have addition to your wardrobe. Available in multiple sizes.</p>",Besu Customs,Apparel & Accessories > Clothing > Clothing Tops > Polos,polo,Rockway Middle School,true,Color,black,product.metafields.shopify.color-pattern,Size,youth-small,product.metafields.shopify.size,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-RockwayMiddleSchool-PoloBlack.jpg?v=1745196395,1,"",false,,,,all-ages,black; white,v-neck,youth-small; youth-medium; youth-large; adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,short,unisex,,,lb,,,true,,,true,,,active
polo-shirt-rockway-middle-school,,,,,,,,,black,,,youth-medium,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/7436/7766/files/BesuCustoms-RockwayMiddleSchool-PoloWhite.jpg?v=1745196395,2,"",,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,black,,,youth-large,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,black,,,adult-small,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,black,,,adult-medium,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,black,,,adult-large,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,black,,,adult-extra-large,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,black,,,adult-2-xl,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,youth-small,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,youth-medium,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,youth-large,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,adult-small,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,adult-medium,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
polo-shirt-rockway-middle-school,,,,,,,,,white,,,adult-large,,,,,"",0.0,shopify,deny,manual,16.00,25.00,true,true,,,,,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
